CLAVE,agriculture,business_support,construction,entertainment,finance,hospitality,management,manufacturing,media,mining,other_services,professional_services,real_estate,retail,transport,wholesale,micro_firms,small_firms,medium_firms,big_firms
20499,0,0.013960870691889091,0,0.004901960784313725,0.016411851084045952,0.09893538913362701,0,0.15282456594972793,0.00930724712792606,0,0.13225576574242032,0.0024509803921568627,0.00930724712792606,0.5275654314589271,0.009555584348276755,0.022523106158763066,97.185,2.5700000000000003,0.245,0
20500,0.0021008403361344537,0.04822033525452066,0,0.014155924149764618,0.014155924149764618,0.1352897179814334,0,0.11903295349553433,0.00995424347749571,0,0.11221347177614502,0.002617801047120419,0.004718641383254873,0.49924105767961635,0.008920322055523781,0.02937876721369176,98.58500000000001,1.415,0,0
20501,0,0,0,0,0.02667140825035562,0.04018492176386913,0,0.24004267425320058,0,0,0.1468705547652916,0,0,0.5327169274537695,0,0.013513513513513514,100,0,0,0
20502,0,0.02365871833084948,0,0,0,0.1003166915052161,0,0.07824143070044709,0.019560357675111772,0,0.06529433681073026,0,0,0.7088301043219076,0,0.004098360655737705,97.225,2.775,0,0
20503,0,0.0260840108401084,0,0.012195121951219513,0,0.0921409214092141,0,0.38787262872628725,0.013888888888888888,0,0.1043360433604336,0,0,0.3634823848238482,0,0,96,4,0,0
20504,0.01282051282051282,0.03774928774928775,0,0,0.015669515669515667,0.09116809116809116,0,0.13176638176638178,0.015669515669515667,0,0.053418803418803416,0,0,0.6353276353276354,0,0.00641025641025641,92.09,7.91,0,0
20505,0,0.00872971435681402,0,0.010125046659201194,0.004941431593167315,0.15929673474466308,0,0.13407632556568727,0.005425798538900442,0,0.09757772089798966,9.398496240601503e-4,9.398496240601503e-4,0.5616990170461615,0.006123464690094029,0.010125046659201194,96.25,2.755,0.755,0.235
20506,0,0.0058823529411764705,0,0,0.015151515151515152,0.01764705882352941,0,0.4304812834224599,0.021033868092691622,0,0.0748663101604278,0,0.0058823529411764705,0.4290552584670232,0,0,97.895,2.105,0,0
20507,0,0.022025514189013277,0,0.010335850039052331,0.007341838063004426,0.1063525123665712,0,0.22546211923978132,0,0,0.08104660244727935,0.0029940119760479044,0.0029940119760479044,0.5237698516011455,0.0029940119760479044,0.014683676126008852,96.6,3.0999999999999996,0.3,0
20508,0,0.007874015748031496,0,0.008928571428571428,0,0.24753937007874016,0,0.20345894263217099,0.008928571428571428,0,0.12971034870641168,0,0.011811023622047244,0.37781214848143985,0.003937007874015748,0,96.14,3.8600000000000003,0,0
20509,0.004739336492890996,0.049129759764667436,0.002369668246445498,0.004310344827586207,0,0.118932832162118,0,0.1118238274227815,0,0,0.10148717110638994,0.004739336492890996,0.018099362640954405,0.5496813204772022,0.013789017813368198,0.02089802255270469,94.955,5.045,0,0
20510,0,0.016666666666666666,0,0,0.023809523809523808,0.09047619047619047,0,0.08095238095238094,0,0,0.09761904761904762,0,0.016666666666666666,0.6738095238095239,0,0,100,0,0,0
20511,0,0.052380952380952375,0,0,0,0.15357142857142858,0,0.11904761904761904,0,0,0.1369047619047619,0,0,0.4845238095238095,0.03571428571428571,0.017857142857142856,86.07,13.93,0,0
20512,0,0.09347826086956522,0,0,0,0.043478260869565216,0,0.16195652173913044,0,0,0.04673913043478261,0,0,0.6543478260869565,0,0,95.65,4.35,0,0
20513,0,0.013560907177928454,0,0.008465824955186657,0.0013736263736263737,0.15001753565583353,0,0.2693184475099369,0.003146676019016445,0,0.10321681864235055,0.0027472527472527475,0.0013736263736263737,0.43911230613358276,0.00629335203803289,0.0013736263736263737,97.225,2.635,0.135,0
20514,0,0,0,0,0,0.03125,0,0.027777777777777776,0,0,0.2361111111111111,0,0,0.6736111111111112,0.03125,0,88.195,11.805,0,0
20515,0.024350398287144345,0.015066571998987713,0.0013125600041776968,0.006270311037555083,0.010792969016754975,0.19965046938832898,0,0.16827631848510288,0.002456656396495555,0,0.12662387875038664,0.01054491827380785,0.008673239843979094,0.40418286863152314,0.005418703628570625,0.016380136257185436,94.44,4.83,0.62,0.08
20516,0,0.013152533740769034,0,0.007270180799592564,0,0.10411255411255411,0,0.09761904761904762,0.005105678635090399,0,0.13180544945250827,0.00943468296409473,0.0029411764705882353,0.6104660045836516,0.0021645021645021645,0.015928189457601223,98.33,1.67,0,0
20517,0.005434782608695652,0.022714604236343368,0,0.014074693422519508,0,0.10911371237458194,0,0.11050724637681159,0.00641025641025641,0,0.1164994425863991,0,0,0.5624303232998885,0,0.052814938684503904,95.485,3.5549999999999997,0.64,0.32
20518,0,0,0,0,0,0,0,0.36507936507936506,0,0,0.25396825396825395,0,0,0.38095238095238093,0,0,94.445,5.555,0,0
20519,0,0.009395389299695519,0.002631578947368421,0.002631578947368421,0.006763810352327098,0.06276642018268813,0,0.26006959547629405,0.004132231404958678,0,0.08229665071770334,0.002631578947368421,0.002631578947368421,0.5437581557198782,0,0.020291431056981297,97.595,2.4050000000000002,0,0
20520,0.005555555555555556,0.018629076838032062,0,0.014870093974571588,0.01300442233278054,0.14863184079601988,0,0.1301133222775014,0.0037313432835820895,0,0.14121061359867332,0.009286898839137645,0.007421227197346601,0.4703980099502488,0.009273079049198453,0.02787451630735213,95.54,4.46,0,0
20521,0,0,0,0,0,0,0,0.19642857142857142,0,0,0.3392857142857143,0,0,0.4642857142857143,0,0,89.72999999999999,10.27,0,0
20522,0,0.0224009900990099,0,0,0,0.05340346534653466,0,0.4576732673267327,0.01120049504950495,0,0.08205445544554454,0,0,0.3683168316831683,0.0049504950495049506,0,99.505,0.495,0,0
20523,0,0.012626262626262626,0,0.030934343434343432,0,0.13383838383838384,0,0.1590909090909091,0.012626262626262626,0,0.15404040404040403,0,0,0.4772727272727273,0.006944444444444444,0.012626262626262626,92.995,7.005,0,0
20524,0,0.003401360544217687,0,0,0,0.005747126436781609,0,0.8559699741965752,0,0,0.018296973961998593,0,0,0.11658456486042693,0,0,100,0,0,0
20525,0.0022973742538398823,0.010400150768386164,8.460236886632825e-4,0.010283387208449585,0.0070160560137330335,0.17528463678338926,0,0.23904163747577667,0.004354051695529799,0,0.11721627479177166,0.009801993584149654,0.007497449638032964,0.39733410356313226,6.053268765133172e-4,0.018021533658632516,96.36,3.325,0.23,0.085
20526,0.003386636288201623,0.018130036707311926,7.2992700729927e-4,0.008963053598301057,0.007970127842707059,0.14384625121302896,0,0.2376228851103329,0.0050799544323024345,0,0.10095776549512679,0.0075031995837025155,0.003386636288201623,0.4253449221551833,0.01842257007439911,0.018656034203901384,95.425,4.575,0,0
20527,0,0.00641025641025641,0,0.005494505494505495,0,0.024725274725274728,0,0.5247252747252747,0,0,0.05586080586080586,0,0,0.38278388278388276,0,0,98.075,1.925,0,0
20528,0.008662066896655166,0.013086845657717113,0,0.013086845657717113,0,0.08219589020548973,0,0.4546647667616619,0.02174891255437228,0,0.03907304634768262,0,0,0.35034498275086245,0.00847457627118644,0.008662066896655166,95.65,4.35,0,0
20529,0,0,0,0,0,0,0,0.2583333333333333,0,0,0.3,0,0,0.44166666666666665,0,0,96.66499999999999,3.335,0,0
20530,0.006920415224913495,0.0043207773813579075,0,0,0,0.04840704950069025,0,0.6698191010631622,0.0043207773813579075,0,0.02247342094411675,0,0.0043207773813579075,0.23509690374168563,0.0017301038062283738,0.0025906735751295338,99.05000000000001,0.95,0,0
20531,0.018105849582172703,0.008048673215071104,0,0.004539901285246542,0,0.04999266969652544,0,0.6459805502614475,0.0031471436250794117,0,0.03601133753604066,0,0.004539901285246542,0.21879978497776476,0,0.010834188535405366,98.955,1.045,0,0
20532,0,0.03840579710144927,0,0,0.02753623188405797,0.12028985507246376,0,0,0.02753623188405797,0,0.11521739130434783,0.010869565217391304,0,0.6601449275362319,0,0,94.49000000000001,5.51,0,0
20533,0.005813953488372093,0.005813953488372093,0,0,0,0.12277701778385773,0,0.1322389420884633,0.00980392156862745,0,0.17943456452348383,0,0.015617875056999544,0.503077975376197,0,0.025421796625626995,92.41,7.59,0,0
20534,0,0.009529051987767583,0,0,0,0.0598776758409786,0,0.3942752293577982,0,0,0.02270336391437309,0,0,0.5096146788990825,0,0.004,97.975,2.0250000000000004,0,0
20535,0.012987012987012988,0.05244755244755245,0,0,0,0.09140859140859141,0,0.12987012987012986,0.011988011988011988,0,0.058941058941058944,0,0,0.6248751248751249,0,0.017482517482517484,96.4,3.5999999999999996,0,0
20536,0,0,0,0,0.04631578947368421,0.04631578947368421,0,0.31157894736842107,0,0,0.13894736842105262,0,0,0.4105263157894737,0.04631578947368421,0,93.37,6.63,0,0
20537,0,0.029022042585107714,0,0.006719029959581649,0.004291845493562232,0.10247301970915454,0,0.15464186007750322,0.002145922746781116,0,0.0957539897495729,0.004573107212800533,0,0.5479290803783491,0.009146214425601066,0.04330388766198592,97.00999999999999,2.775,0.215,0
20538,0,0,0,0,0,0.039968652037617555,0,0.365987460815047,0,0,0.1371473354231975,0,0,0.4114420062695925,0,0.045454545454545456,92.005,7.995,0,0
20539,0.016260162601626018,0.01440865553693705,0.0013550135501355014,0.015515422329795817,0.0019083969465648854,0.12654895632925794,0,0.16114834812470263,0.004618424046835888,0,0.15091851300192394,0.010343614886530544,0.012500258590372165,0.476039016115352,0,0.00843521793996566,97.31,2.5,0.19,0
20540,0,0.017720824820316707,0,0.011875354877533887,0.011291778488476489,0.13731880013782594,0,0.16815371474883162,0.00453515289458742,0,0.11043546203235027,0.009234095420199265,0.009234095420199265,0.4881270716355183,0.007667781244995317,0.024405868279165473,97.10499999999999,2.74,0.07,0.085
20541,0,0.024129353233830846,0,0.01579601990049751,0,0.07898009950248755,0,0.2027363184079602,0,0,0.14129353233830844,0,0.007462686567164179,0.5296019900497513,0,0,94.425,5.575,0,0
20542,0,0,0,0,0,0.07738095238095238,0,0.3214285714285714,0,0,0.1607142857142857,0,0.017857142857142856,0.39880952380952384,0.023809523809523808,0,92.265,7.735,0,0
20543,0,0.023237179487179488,0,0.00687767094017094,0,0.07251602564102563,0,0.12920673076923078,0.009481837606837608,0,0.06897702991452992,0,0,0.6740785256410257,0.0026041666666666665,0.013020833333333334,94.495,5.505,0,0
20544,0,0.014662447257383967,0,0.006329113924050633,0.008333333333333333,0.0859704641350211,0,0.2139240506329114,0.014662447257383967,0,0.12162447257383967,0,0,0.5198312236286919,0.014662447257383967,0,93.07,6.295,0.635,0
20545,0,0.02182984089061437,0,0.012451678197534552,0.012281618635209796,0.18824763990509846,0,0.11387768984454066,0.005014683191478771,0,0.15218256930964114,0.015284621638212799,0.00818774575680653,0.43830156122973807,0.009108556069882038,0.023231795331242845,96.26,3.295,0.44499999999999995,0
20546,0,0.005575774542739828,0,0.001563083240014931,0.0010031728256812244,0.034061216871967157,0,0.6838605823068309,0.002006345651362449,0,0.023936170212765957,0.002006345651362449,0.002892870474057484,0.24041153415453526,0,0.0026829040686823444,97.63499999999999,2.32,0,0.045
20547,0,0.01678690344062153,0,0,0.009433962264150943,0.08504439511653718,0,0.24972253052164262,0.01678690344062153,0,0.09864039955604884,0,0.009433962264150943,0.5141509433962264,0,0,98.53,1.47,0,0
20548,0,0.0031446540880503146,0,0,0.007209694738456819,0.1414327350820678,0,0.3377818683847216,0.007209694738456819,0,0.1103696886025464,0,0,0.3680779260622795,0.011274735388863324,0.013499002914557447,97.745,2.255,0,0
20549,0,0.018349988380199862,0,0.01065768068789217,0.00914710666976528,0.1310248663722984,0,0.22859400418312806,0.006098071113176853,0,0.11287009063444109,0,0.015273065303276784,0.4405716941668604,0.0015105740181268882,0.025902858470834303,97.87,2.13,0,0
20550,0,0.009212359642652242,0.0012048192771084338,0.008716498647651831,0,0.08794770920416359,0,0.4813990656503565,0.0029054995492172773,0,0.05860585197934595,0.007511679370543398,0.0029054995492172773,0.32747315793787396,0.004606179821326121,0.007511679370543398,97.145,2.685,0.17,0
20551,0,0.015628407139123293,0.0011576597880832069,0.011166040209427559,0.009261278304665655,0.11761232668707838,0,0.1813564666152225,0.004481451057509604,5.788298940416034e-4,0.12121657166089994,0.017570175656950356,0.0040518092582912234,0.4883225051651607,0.006628498411038923,0.020967980152507074,95.67,4.145,0.185,0
20552,0,0,0,0,0,0.04,0,0.56,0.02,0,0.08,0,0,0.26,0,0.04,98,2,0,0
20553,0,0.009257141058833924,0.007026978611017305,0.010946859798129448,0.015555458723536112,0.15551040762648988,0,0.34120638171424145,0.0016055959224036613,0,0.10012733410556868,0.008840763375225286,0.01678462017035173,0.3148523372223493,0.004023975608014302,0.01426214606383893,94.385,4.68,0.55,0.28
20554,0,0.03621677957269411,0,0.005263157894736842,0,0.12225117248566962,0,0.1423658155289213,0.020427305888483585,0,0.10739968733715477,0,0,0.5660760812923398,0,0,95.355,4.6450000000000005,0,0
20555,0,0.02235023041474654,0,0.02235023041474654,0.014285714285714285,0.0912442396313364,0,0.22211981566820277,0.008064516129032258,0,0.11981566820276497,0,0.02235023041474654,0.4693548387096774,0,0.008064516129032258,96.955,3.045,0,0
20556,0.03571428571428571,0,0,0,0.038461538461538464,0.03571428571428571,0,0.03571428571428571,0,0,0.44505494505494503,0,0,0.40934065934065933,0,0,85.44,14.56,0,0
20557,0,0.009976926049694242,4.8449612403100775e-4,0.007057162017777172,0.004870535815772125,0.14711632453567935,0,0.17775466593921208,0.0056036736456841485,0,0.1012483234444975,0.01167905612766828,0.004609106822160086,0.5115838618745595,0.005367819227534157,0.012648048375730296,97.35,2.2600000000000002,0.385,0
20558,0,0.016666666666666666,0,0,0,0.04946236559139785,0,0.16451612903225807,0.016129032258064516,0,0.08172043010752689,0,0,0.671505376344086,0,0,96.72,3.2800000000000002,0,0
20559,0.005208333333333333,0.0306329484605087,0,0.0067561914323962515,0.008628263052208835,0.20844837684069611,0,0.09520373159303883,0.0058881358768406965,0,0.12653739959839358,0.010500334672021418,0.0026041666666666665,0.4615545515394913,0.015112533467202142,0.022925033467202142,95.08500000000001,4.15,0.575,0.1
20560,0,0.007038397931941457,0,0.007038397931941457,6.180469715698393e-4,0.047552929091104076,0,0.6003959451603254,0.0017595994829853643,0,0.03195641498890902,0,0.0012360939431396785,0.2929881301115871,0.004042704505816414,0.005373339880680247,98.50999999999999,1.3650000000000002,0.125,0
20561,0,0.00488189346884999,0,0.00488189346884999,0,0.04121964991530209,0,0.6751246941464333,0.00488189346884999,0,0.030902973837756448,0.00976378693769998,0,0.22129681912290608,0,0.007046395633352155,98.32,1.68,0,0
20562,0,0.02089000108802089,0,0.016483516483516484,0,0.05608747687955609,0,0.33973452290283973,0.010445000544010445,0,0.09400500489609401,0,0,0.4414644761179415,0,0.02089000108802089,94.78,5.220000000000001,0,0
20563,0,0.03754385964912281,0,0.018771929824561405,0,0.018771929824561405,0,0.2805263157894737,0,0,0.05631578947368421,0,0,0.5880701754385964,0,0,94.61500000000001,5.385,0,0
20564,0,0.0015923566878980893,0,0,0.002403846153846154,0.010396251837334641,0,0.8233862077413032,0,0,0.01916952474277315,0,0,0.14064796668299853,0,0.002403846153846154,98.965,1.0350000000000001,0,0
20565,1.8910741301059002e-4,0.014392012449330763,4.2765703133120067e-4,0.008355371805383932,0.0032321488376390152,0.10884719543601529,0,0.1729870887274659,0.0023273925696665936,0,0.12229006190019748,0.00792771477405273,0.009071020660345763,0.5163079881280964,0.0011840866833735609,0.03246115358409073,96.97999999999999,2.775,0.22000000000000003,0.025
20566,0,0.00819672131147541,0.00819672131147541,0,0,0.17287630402384502,0,0.1210134128166915,0,0,0.11102831594634874,0,0,0.5523099850968703,0.0172876304023845,0.00909090909090909,93.995,4.28,1.73,0
20567,0,0.022142934960235318,0,0.0036496350364963502,0.0036496350364963502,0.10731016450593747,0,0.05888441006645603,0.007380978320078439,0,0.11817736136834078,0,0.01103061335657479,0.6567436539928097,0.007380978320078439,0.0036496350364963502,96.315,3.685,0,0
20568,0,0.00487538436640233,0,0,0,0.024528645411878946,0,0.7706344068619517,0.0014970059880239522,0,0.03504814694934456,0,0.0033783783783783786,0.15685183686680693,0,0.0031861951772131415,99.345,0.655,0,0
20569,0,0.01282051282051282,0,0.018518518518518517,0,0.23219373219373218,0,0.09401709401709402,0.04415954415954416,0,0.150997150997151,0,0,0.42165242165242167,0.02564102564102564,0,87.32,12.68,0,0
20570,3.506311360448808e-4,0.01341717194200038,0,0.007904285074510792,0.011983137525174378,0.14198951995044234,0,0.153142674021652,0.004270593377831531,0,0.11559765512913683,0.01797537671058383,0.0072030228024210306,0.49729082137522496,0.0035378212330952888,0.025337289721881796,96,3.645,0.355,0
21001,0.0016753536857781086,0.022294744363461832,9.307520476545049e-4,0.011191428781078698,0.001568144281904496,0.07302975278985033,0,0.18485337121699663,0.0032908625710769777,0.001940445100966298,0.1150414041815577,0.008660956049256782,0.011128275976552866,0.5396673290694164,0.004439341430525299,0.020287838453923113,97.47999999999999,2.19,0.19,0.115
21002,0,0.01640388596910336,0,0.007286192068800764,0.003643096034400382,0.18934145564580346,0,0.14749562032170727,0.005474597865902214,0,0.12213330148112757,0.003643096034400382,0.009117693900302596,0.4699593884376493,0,0.025501672240802676,98,1.82,0.18,0
21003,6.63129973474801e-4,0.02759360889932219,0.0024672664729131436,0.008975945117809789,0.011266905645613256,0.14149050306776412,0,0.1288794425234485,0.002936195549525499,0,0.13267296894331124,0.018695547491981844,0.009674864994790129,0.4862863664056444,0.005633452822806628,0.022763802091594496,95.9,3.67,0.405,0.025
21004,0.0026116640992577857,0.016761663826451646,0.0023711400204786473,0.012369484996571735,0.0052012763689866705,0.07570347609581679,0,0.12479926014975237,0.0031468188076189296,0,0.18813052318761242,0.010577603343512033,0.012904639704932882,0.5036919764077251,0.004458334318466611,0.03727213867281633,95.88,3.825,0.22999999999999998,0.05
21005,0,0.003521366674306102,0,0.001760683337153051,0,0.008695019294735604,0,0.8664048611584274,0.001760683337153051,0,0.026356051361780937,0.001760683337153051,0.0026139256579721633,0.08451280018334645,0,0.0026139256579721633,98.045,1.955,0,0
21006,0,0.01427560766082167,0,0.007137803830410835,0.005192278538582041,0.09214715245843651,0,0.10512153216433373,0.0035689019152054173,0,0.11939713982515537,0.005192278538582041,0.012007933700540704,0.5957223710141999,0.0016233766233766235,0.03861362373035525,97.63,2.015,0.16,0.195
21007,0,0.009433962264150943,0,0.007352941176470588,0,0.09655937846836848,0,0.14164816870144284,0.01678690344062153,0,0.11542730299667037,0,0.007352941176470588,0.598085460599334,0,0.007352941176470588,98.32,1.68,0,0
21008,0,0.02463217845277646,0,0.013146654010441386,0.012766967252017085,0.11196013289036544,0,0.06345514950166113,0.0074038917892738495,0.0037019458946369248,0.18599905078310391,0.017750355956336023,0.0037019458946369248,0.478500237304224,0.05439012814428097,0.022591362126245847,93.025,6.23,0.74,0
21009,0,0.006944444444444444,0,0.014407131011608624,0,0.0794983416252073,0,0.09338723051409618,0.006944444444444444,0,0.1515339966832504,0,0,0.5981550580431177,0.049129353233830844,0,96.475,3.5249999999999995,0,0
21010,0.0018410202696304786,0.012072061838174983,1.1617100371747211e-4,0.007253866576814434,0.0048043992341245,0.07043755772042593,0,0.5517554311001036,9.116522398907017e-4,0.0019709873005839982,0.06971105662043295,0.006078360512403666,0.004125089001668743,0.2484307883672513,7.954812361732295e-4,0.019696076978603937,93.25999999999999,6.025,0.635,0.07500000000000001
21011,0,0.03608013608013608,0.005405405405405406,0.006199206199206199,0,0.09982989982989984,0,0.14942354942354943,0.002702702702702703,0,0.08901908901908903,0,0.005405405405405406,0.5889245889245889,0.011604611604611605,0.005405405405405406,99.38,0.35,0.27,0
21012,0.001718213058419244,0.011110140369270195,0,0.009391927310850952,0,0.0665443531947114,0,0.16773690954627526,0.003836857126215854,0,0.0964383481856835,0.003836857126215854,0.016665210553905296,0.601818684838954,0.00211864406779661,0.018783854621701904,99.23,0.77,0,0
21013,7.336097019745086e-4,0.008902676654209837,0,0.02084025634939473,0.0023128853658940488,0.09827223599158749,0,0.36177943132828067,4.7251309623038323e-4,4.7251309623038323e-4,0.07499323798431212,0.0035190081640989407,0.00405389740504198,0.4072091367251972,4.7251309623038323e-4,0.015966085041317295,93.85,5.699999999999999,0.445,0
21014,0,0.02063049437564987,0,0.013753662917099915,0,0.06843747046034597,0,0.1621845164949428,0,0,0.08571226013800926,0.0068768314585499575,0.010232536156536534,0.6014746195292561,0,0.030697608469609602,98.945,0.705,0.35,0
21015,4.0591005033284623e-4,0.01593488232891222,0.0026881385210716126,0.013206026841581463,0.003175230581471028,0.10740979822145269,0,0.18084626356807088,0.001262887250469237,0.0020228900518469003,0.14045213593080497,0.00708109925354118,0.014601913401405299,0.4772077098095202,0.003678115030562602,0.030026999158956895,94.905,4.279999999999999,0.525,0.20500000000000002
21016,0.003048780487804878,0.014097560975609756,0,0.017146341463414635,0.014097560975609756,0.12307317073170732,0,0.15926829268292683,0.007048780487804878,0,0.11392682926829269,0.01809756097560976,0.007048780487804878,0.44846341463414635,0,0.0746829268292683,96.265,3.43,0.305,0
21017,0.0010596774370388237,0.021519181641759953,0.004687140241428838,0.014958281710833597,0.004687140241428838,0.11824092449044482,0,0.1670688653283191,0.004849956691920576,0.0021193548740776474,0.1451785498920039,0.012513293935772473,0.009088666440075872,0.4679026829081101,0.0034646463538982753,0.02266163781288717,96.22999999999999,3.435,0.275,0.06
21018,0.00641025641025641,0.031339031339031334,0,0.06623931623931624,0,0.07834757834757834,0,0.14173789173789175,0,0,0.16381766381766383,0,0.00641025641025641,0.48361823361823364,0,0.02207977207977208,97.50999999999999,0.64,1.85,0
21019,4.464959965908646e-4,0.016180032513434063,8.342497671382718e-4,0.015799939683859503,0.010136417992021973,0.12865543926558715,0,0.12325106267182143,0.0028435276506809867,0,0.14301427917613874,0.01788364886646197,0.01699850140978839,0.49022976330312806,0.007805973100483456,0.025920668602865182,93.965,5.4399999999999995,0.455,0.1
21020,0.0010245901639344263,0.021452591124722274,9.157509157509158e-4,0.013800066054164416,0,0.04839968774395004,0,0.41855071158349844,0.001940341079685342,0,0.08160316459496787,0.0095928661502432,0.003880682159370684,0.3862817510358494,0,0.012557797393862967,97.35,2.65,0,0
21021,0,0.02435897435897436,0,0.008333333333333333,0,0.04871794871794872,0,0.0955128205128205,0.016025641025641024,0,0.13589743589743591,0,0.023717948717948717,0.6474358974358974,0,0,98.33500000000001,1.665,0,0
21022,0,0.0242358473503346,0,0.00973277265328269,0.002385151021884608,0.07659612949900524,0,0.18669741363718573,0.0010964912280701754,0,0.08142295170916983,0.01431090613130765,0.005866793271839392,0.5716110508229336,0.008444112859468257,0.017600379815518177,96.59,3.41,0,0
21023,0.07115384615384615,0.009615384615384616,0,0.01730769230769231,0,0.15256410256410258,0,0.10512820512820513,0.004487179487179487,0,0.07051282051282051,0.00641025641025641,0.007051282051282051,0.5256410256410257,0.0019230769230769232,0.028205128205128206,98.655,1.0899999999999999,0.255,0
21024,0,0,0,0.02886178861788618,0,0.12317073170731707,0,0.13983739837398373,0.02886178861788618,0,0.09878048780487805,0,0,0.5516260162601626,0.02886178861788618,0,100,0,0,0
21025,0.02889927751806205,0.017261106933865115,0,0.0055248618784530384,0.004241720880054921,0.17587204550655466,0,0.15545620974860244,0.004241720880054921,0,0.12438294811860473,0.01154009611298179,0.0057210108208833235,0.43420837555984176,0.0028605054104416617,0.029790120631599595,97.565,2.435,0,0
21026,6.675567423230974e-4,0.01576063258306249,6.675567423230974e-4,0.019795192692388955,0.0035119778110432316,0.07198149721514208,0,0.15914372923718717,0.0021768643263970367,0,0.11717418960409615,0.003018615168147878,0.00888165140501589,0.5603295977127752,0.0031928092675756227,0.033698129492522017,98.56,1.44,0,0
21027,0.011111111111111112,0.017241379310344827,0,0,0,0.067816091954023,0,0.29846743295019157,0,0,0.12452107279693486,0,0,0.48084291187739464,0,0,90.995,9.004999999999999,0,0
21028,0,0.026767330130404943,0,0.008064516129032258,0,0.04547014413177762,0,0.09094028826355524,0,0,0.07481125600549074,0,0,0.7539464653397392,0,0,96.81,3.19,0,0
21029,0,0.0233763486354982,0,0.006134969325153374,0.003067484662576687,0.06880685424159086,0,0.22308017770255978,0.010445314152739582,0,0.06573936957901418,0,0.009202453987730062,0.5680135392426486,0.007377829490162894,0.014755658980325787,98.955,1.045,0,0
21030,0,0.017241379310344827,0,0,0,0.04,0,0.1289655172413793,0,0,0.16620689655172416,0,0,0.6475862068965517,0,0,92.275,7.725,0,0
21031,0,0.005434782608695652,0,0.010485287659200704,0,0.09612428634167765,0,0.18582564778216953,0.005434782608695652,0,0.14621761089152394,0.005242643829600352,0.005242643829600352,0.4765041721563461,0.016112209046991656,0.047375933245498464,98.465,1.535,0,0
21032,0,0,0,0.011111111111111112,0,0.09444444444444444,0,0.05555555555555555,0,0,0.09444444444444444,0.011111111111111112,0.011111111111111112,0.7222222222222222,0,0,96.66499999999999,3.335,0,0
21033,0,0.005736117089969866,0,0.002324580284115368,0,0.00775936289281102,0,0.8453077916487302,0.002324580284115368,0,0.018596642272922945,0,0.003562204046491606,0.11438872148084374,0,0,97.225,2.7750000000000004,0,0
21034,6.950299014460171e-4,0.015164938644106236,0.0012181203255880453,0.00528180818703071,0.0015619992801960234,0.07392300562531738,0,0.30955823263472904,0.0015838152568862069,1.71939477303989e-4,0.10381705639614855,0.005230904241420281,0.010176105466073074,0.43046952418985074,0.0070157469445307225,0.03413177342937293,93.995,4.955,0.5249999999999999,0.33
21035,0.011452844259962515,0.015867408519532514,0,0.01669659591588409,0.006185787041125732,0.12862462833760194,0,0.16564612833269549,0.00470649710029733,0,0.1141665930701522,0.0015688323667657766,0.00923390934871991,0.5188358012697851,0,0.007014974437477308,96.025,3.8200000000000003,0,0.085
21036,0,0.03847926267281106,0,0.02235023041474654,0.008794162826420891,0.12788018433179724,0,0.12238863287250384,0,0,0.06486175115207374,0.008794162826420891,0,0.6064516129032258,0,0,99.195,0.805,0,0
21037,0,0.01662387676508344,0,0.017458279845956354,0,0.06123234916559692,0,0.25353016688061614,0.0113607188703466,0,0.15378690629011554,0,0,0.4807445442875481,0,0.005263157894736842,97.725,2.275,0,0
21038,0.0011013215859030838,0.00836098254614398,0,0.010734400267662968,7.911392405063291e-4,0.1147430714325545,7.911392405063291e-4,0.11739530474544137,0.001892460826409413,0,0.18521371215078347,0.010734400267662968,0.008671164891540736,0.49033555456421124,0,0.04923534824067362,95.725,3.8649999999999998,0.41000000000000003,0
21039,0,0.026849376114081995,0,0.010973707664884135,0,0.16571969696969696,0,0.09085338680926916,0.002840909090909091,0,0.12661541889483066,0.0024509803921568627,0.004901960784313725,0.5431149732620321,0,0.025679590017825313,98.49000000000001,1.225,0,0.285
21040,0,0.02672413793103448,0,0.007758620689655172,0,0.07241379310344828,0,0.1939655172413793,0,0,0.15258620689655172,0.010344827586206896,0.007758620689655172,0.4827586206896552,0.007758620689655172,0.03793103448275862,97.93,2.0700000000000003,0,0
21041,2.464924405574347e-4,0.017421938844355805,0.006400467670579931,0.012968403346495246,0.010080099360136801,0.14158310921008427,0,0.13775484778497457,8.7468554233212e-4,0,0.17436877050617888,0.01291221956105748,0.013437464226847917,0.4292938044240924,0.009923133840670608,0.0327345632416365,90.565,5.96,1.73,1.135
21042,0,0.04898989898989899,0,0.007575757575757576,0,0.14191919191919192,0,0.1398989898989899,0.013131313131313133,0,0.10101010101010101,0,0.005555555555555556,0.5212121212121212,0,0.02070707070707071,97.575,2.425,0,0
21043,4.1911148365465214e-4,0.02124725528403848,0.0015650243942734452,0.009501567905985834,0.004806494723165499,0.16918752565416934,0,0.28402343182186385,0.008392795508815429,0,0.09086714774304144,0.007936543511712389,0.004350242726062459,0.37866258291779714,0.004806494723165499,0.014233781602254556,95.735,3.9000000000000004,0.325,0.04
